Rk,Player,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,PlayerID,AstPer90,G+APer90,GlsPer90,G-PKPer90,G+A-PKPer90,SecondPos
167,Jefferson Farfán,FW,pe Peru,33,1984,2,1,129,1.4,0,0,0,0,0,0,0,0,c886b062,0.0,0.0,0.0,0.0,0.0,N/A
168,Ahmed Fathy,DF,eg Egypt,33,1984,3,3,270,3.0,0,0,0,0,0,0,1,0,c3c1b5de,0.0,0.0,0.0,0.0,0.0,N/A
169,Federico Fazio,DF,ar Argentina,31,1987,1,0,45,0.5,0,0,0,0,0,0,0,0,4e358a2d,0.0,0.0,0.0,0.0,0.0,N/A
170,Nabil Fekir,FW,fr France,24,1993,6,0,74,0.8,0,0,0,0,0,0,0,0,bece776f,0.0,0.0,0.0,0.0,0.0,MF
171,Marouane Fellaini,MF,be Belgium,30,1987,5,3,317,3.5,1,0,1,1,0,0,0,0,87575fd9,0.0,0.28,0.28,0.28,0.28,N/A
172,Bruno Fernandes,MF,pt Portugal,23,1994,2,1,88,1.0,0,0,0,0,0,0,1,0,507c7bdf,0.0,0.0,0.0,0.0,0.0,N/A
173,Manuel Fernandes,MF,pt Portugal,32,1986,1,0,6,0.1,0,0,0,0,0,0,0,0,13ac19de,0.0,0.0,0.0,0.0,0.0,N/A
174,Mário Fernandes,DF,ru Russia,27,1990,5,4,473,5.3,1,1,2,1,0,0,0,0,7c1a0c67,0.19,0.38,0.19,0.19,0.38,N/A
175,Fernandinho,MF,br Brazil,33,1985,5,1,158,1.8,0,0,0,0,0,0,1,0,101da2b5,0.0,0.0,0.0,0.0,0.0,N/A
176,Alfreð Finnbogason,FW,is Iceland,29,1989,3,3,262,2.9,1,0,1,1,0,0,1,0,f9e7c4ac,0.0,0.34,0.34,0.34,0.34,N/A
177,Roberto Firmino,FW,br Brazil,26,1991,4,0,85,0.9,1,0,1,1,0,0,0,0,4c370d81,0.0,1.06,1.06,1.06,1.06,MF
178,Viktor Fischer,FW,dk Denmark,24,1994,1,0,31,0.3,0,0,0,0,0,0,0,0,b5920350,0.0,0.0,0.0,0.0,0.0,MF
179,Edison Flores,MF,pe Peru,24,1994,3,3,241,2.7,0,0,0,0,0,0,0,0,ef2c82f8,0.0,0.0,0.0,0.0,0.0,N/A
180,José Fonte,DF,pt Portugal,34,1983,4,4,360,4.0,0,0,0,0,0,0,0,0,90f87966,0.0,0.0,0.0,0.0,0.0,N/A
181,Emil Forsberg,MF,se Sweden,26,1991,5,5,415,4.6,1,0,1,1,0,0,0,0,9a2e0ccc,0.0,0.22,0.22,0.22,0.22,N/A
182,Ari Freyr Skúlason,DF,is Iceland,31,1987,2,0,19,0.2,0,0,0,0,0,0,0,0,cce93ecd,0.0,0.0,0.0,0.0,0.0,MF
183,Ali Gabr,DF,eg Egypt,29,1989,3,3,270,3.0,0,0,0,0,0,0,1,0,10331f88,0.0,0.0,0.0,0.0,0.0,N/A
184,Jesús Gallardo,DF,mx Mexico,23,1994,4,4,334,3.7,0,0,0,0,0,0,1,0,d0846b6c,0.0,0.0,0.0,0.0,0.0,N/A
185,Pedro Gallese,GK,pe Peru,28,1990,3,3,270,3.0,0,0,0,0,0,0,0,0,b76e1394,0.0,0.0,0.0,0.0,0.0,N/A
186,Cristian Gamboa,DF,cr Costa Rica,28,1989,3,3,253,2.8,0,0,0,0,0,0,1,0,f27680d9,0.0,0.0,0.0,0.0,0.0,N/A
187,Lamine Gassama,DF,sn Senegal,28,1989,1,1,90,1.0,0,0,0,0,0,0,0,0,2361ce33,0.0,0.0,0.0,0.0,0.0,N/A
188,Mario Gavranović,FW,ch Switzerland,28,1989,2,1,113,1.3,0,1,1,0,0,0,0,0,aad9c3f3,0.8,0.8,0.0,0.0,0.8,N/A
189,Yuri Gazinskiy,MF,ru Russia,28,1989,4,3,267,3.0,1,0,1,1,0,0,2,0,ecb68eea,0.0,0.34,0.34,0.34,0.34,N/A
190,David de Gea,GK,es Spain,27,1990,4,4,390,4.3,0,0,0,0,0,0,0,0,7ba6d84e,0.0,0.0,0.0,0.0,0.0,N/A
191,Saman Ghoddos,FW,ir IR Iran,24,1993,3,0,32,0.4,0,0,0,0,0,0,0,0,f7b1d4e0,0.0,0.0,0.0,0.0,0.0,MF
192,Olivier Giroud,FW,fr France,31,1986,7,6,545,6.1,0,1,1,0,0,0,1,0,16ceb862,0.17,0.17,0.0,0.0,0.17,N/A
193,Rúrik Gíslason,MF,is Iceland,30,1988,2,1,118,1.3,0,0,0,0,0,0,0,0,2df0b7ad,0.0,0.0,0.0,0.0,0.0,N/A
194,Kamil Glik,DF,pl Poland,30,1988,2,1,101,1.1,0,0,0,0,0,0,0,0,c6056d58,0.0,0.0,0.0,0.0,0.0,N/A
195,Diego Godín,DF,uy Uruguay,32,1986,5,5,450,5.0,0,0,0,0,0,0,0,0,fc4f85b1,0.0,0.0,0.0,0.0,0.0,N/A
196,Aníbal Godoy,MF,pa Panama,28,1990,3,3,241,2.7,0,0,0,0,0,0,1,0,2d496ca3,0.0,0.0,0.0,0.0,0.0,N/A
197,Aleksandr Golovin,MF,ru Russia,22,1996,4,4,401,4.5,1,2,3,1,0,0,1,0,3708e9fa,0.45,0.67,0.22,0.22,0.67,FW
198,Gabriel Gómez,MF,pa Panama,34,1984,3,3,248,2.8,0,0,0,0,0,0,1,0,9692b3eb,0.0,0.0,0.0,0.0,0.0,N/A
199,Mario Gómez,FW,de Germany,32,1985,3,0,90,1.0,0,1,1,0,0,0,0,0,71a20ce8,1.0,1.0,0.0,0.0,1.0,N/A
200,Maxi Gómez,FW,uy Uruguay,21,1996,2,0,33,0.4,0,0,0,0,0,0,0,0,4c2e9442,0.0,0.0,0.0,0.0,0.0,N/A
201,Giancarlo González,DF,cr Costa Rica,30,1988,3,3,270,3.0,0,0,0,0,0,0,0,0,117beb8f,0.0,0.0,0.0,0.0,0.0,N/A
202,Jacek Góralski,MF,pl Poland,25,1992,2,2,180,2.0,0,0,0,0,0,0,1,0,83b9c48f,0.0,0.0,0.0,0.0,0.0,N/A
203,Leon Goretzka,MF,de Germany,23,1995,1,1,62,0.7,0,0,0,0,0,0,0,0,cc86b9a3,0.0,0.0,0.0,0.0,0.0,N/A
204,Vladimir Granat,DF,ru Russia,31,1987,1,0,75,0.8,0,0,0,0,0,0,0,0,8f04a4af,0.0,0.0,0.0,0.0,0.0,N/A
205,Andreas Granqvist,DF,se Sweden,33,1985,5,5,450,5.0,2,0,2,0,2,2,0,0,501992d4,0.0,0.4,0.4,0.0,0.0,N/A
206,Antoine Griezmann,MF,fr France,27,1991,7,7,566,6.3,4,2,6,1,3,3,0,0,df69b544,0.32,0.95,0.64,0.16,0.48,FW
207,Kamil Grosicki,MF,pl Poland,30,1988,3,2,214,2.4,0,1,1,0,0,0,0,0,81d8091f,0.42,0.42,0.0,0.0,0.42,FW
208,Andrés Guardado,MF,mx Mexico,31,1986,4,4,303,3.4,0,0,0,0,0,0,1,0,ef322658,0.0,0.0,0.0,0.0,0.0,N/A
209,Gonçalo Guedes,FW,pt Portugal,21,1996,4,3,243,2.7,0,1,1,0,0,0,0,0,e6bc67d7,0.37,0.37,0.0,0.0,0.37,MF
210,Raphaël Guerreiro,DF,pt Portugal,24,1993,4,4,360,4.0,0,1,1,0,0,0,1,0,048a1cbc,0.25,0.25,0.0,0.0,0.25,N/A
211,Paolo Guerrero,FW,pe Peru,34,1984,3,2,209,2.3,1,1,2,1,0,0,1,0,ae6657a1,0.43,0.86,0.43,0.43,0.86,N/A
212,Idrissa Gueye,MF,sn Senegal,28,1989,3,3,270,3.0,0,0,0,0,0,0,1,0,72c812f3,0.0,0.0,0.0,0.0,0.0,N/A
213,John Guidetti,FW,se Sweden,26,1992,2,0,39,0.4,0,0,0,0,0,0,1,0,99bebd12,0.0,0.0,0.0,0.0,0.0,N/A
214,İlkay Gündoğan,MF,de Germany,27,1990,1,0,60,0.7,0,0,0,0,0,0,0,0,819b3158,0.0,0.0,0.0,0.0,0.0,N/A
215,Aron Gunnarsson,MF,is Iceland,29,1989,3,3,251,2.8,0,0,0,0,0,0,0,0,e2533c20,0.0,0.0,0.0,0.0,0.0,N/A
216,David Guzmán,MF,cr Costa Rica,28,1990,3,3,243,2.7,0,0,0,0,0,0,1,0,bb62beaa,0.0,0.0,0.0,0.0,0.0,N/A
217,Albert Guðmundsson,FW,is Iceland,20,1997,1,0,6,0.1,0,0,0,0,0,0,0,0,b79858d5,0.0,0.0,0.0,0.0,0.0,MF
218,Essam El-Hadary,GK,eg Egypt,45,1973,1,1,90,1.0,0,0,0,0,0,0,0,0,79307650,0.0,0.0,0.0,0.0,0.0,N/A
219,Oussama Haddadi,DF,tn Tunisia,26,1992,1,1,90,1.0,0,1,1,0,0,0,0,0,ec400194,1.0,1.0,0.0,0.0,1.0,N/A
220,Ehsan Hajsafi,DF,ir IR Iran,28,1990,3,3,213,2.4,0,0,0,0,0,0,1,0,b060e3b8,0.0,0.0,0.0,0.0,0.0,MF
221,Achraf Hakimi,DF,ma Morocco,19,1998,3,3,270,3.0,0,0,0,0,0,0,1,0,e42d61c7,0.0,0.0,0.0,0.0,0.0,N/A
222,Emil Hallfreðsson,MF,is Iceland,33,1984,2,2,180,2.0,0,0,0,0,0,0,1,0,86015b20,0.0,0.0,0.0,0.0,0.0,N/A
223,Tarek Hamed,MF,eg Egypt,29,1988,3,3,229,2.5,0,0,0,0,0,0,0,0,48767945,0.0,0.0,0.0,0.0,0.0,N/A
224,Genki Haraguchi,MF,jp Japan,27,1991,3,3,244,2.7,1,0,1,1,0,0,0,0,f24ea523,0.0,0.37,0.37,0.37,0.37,N/A
225,Amine Harit,MF,ma Morocco,20,1997,1,1,81,0.9,0,0,0,0,0,0,0,0,e7d59f4f,0.0,0.0,0.0,0.0,0.0,N/A
226,Makoto Hasebe,MF,jp Japan,34,1984,4,3,279,3.1,0,0,0,0,0,0,1,0,9ab16552,0.0,0.0,0.0,0.0,0.0,N/A
227,Mouez Hassen,GK,tn Tunisia,23,1995,1,1,15,0.2,0,0,0,0,0,0,0,0,fd481f3f,0.0,0.0,0.0,0.0,0.0,N/A
228,Motaz Hawsawi,DF,sa Saudi Arabia,26,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,2d370b86,0.0,0.0,0.0,0.0,0.0,N/A
229,Omar Hawsawi,DF,sa Saudi Arabia,32,1985,1,1,90,1.0,0,0,0,0,0,0,0,0,6caca8e5,0.0,0.0,0.0,0.0,0.0,N/A
230,Osama Hawsawi,DF,sa Saudi Arabia,34,1984,3,3,270,3.0,0,0,0,0,0,0,0,0,af5c59c3,0.0,0.0,0.0,0.0,0.0,N/A
231,Eden Hazard,FW,be Belgium,27,1991,6,6,517,5.7,3,2,5,2,1,1,1,0,a39bb753,0.35,0.87,0.52,0.35,0.7,N/A
232,Thorgan Hazard,MF,be Belgium,25,1993,2,1,98,1.1,0,0,0,0,0,0,0,0,50871bcc,0.0,0.0,0.0,0.0,0.0,N/A
233,Jonas Hector,DF,de Germany,28,1990,2,2,163,1.8,0,0,0,0,0,0,0,0,c2009df3,0.0,0.0,0.0,0.0,0.0,N/A
234,Hwang Hee-chan,MF,kr Korea Republic,22,1996,3,2,203,2.3,0,0,0,0,0,0,1,0,169fd162,0.0,0.0,0.0,0.0,0.0,FW
235,Ahmed Hegazi,DF,eg Egypt,27,1991,3,3,270,3.0,0,0,0,0,0,0,1,0,5540c9dc,0.0,0.0,0.0,0.0,0.0,N/A
236,Jordan Henderson,MF,eng England,27,1990,5,5,480,5.3,0,0,0,0,0,0,1,0,935e6b8f,0.0,0.0,0.0,0.0,0.0,N/A
237,Javier Hernández,FW,mx Mexico,30,1988,4,4,329,3.7,1,1,2,1,0,0,0,0,189cee7b,0.27,0.55,0.27,0.27,0.55,N/A
238,Lucas Hernández,DF,fr France,22,1996,7,7,589,6.5,0,2,2,0,0,0,2,0,c3ee18ef,0.31,0.31,0.0,0.0,0.31,N/A
239,Héctor Herrera,MF,mx Mexico,28,1990,4,4,360,4.0,0,0,0,0,0,0,2,0,a8542814,0.0,0.0,0.0,0.0,0.0,N/A
240,Son Heung-min,FW,kr Korea Republic,25,1992,3,3,270,3.0,2,0,2,2,0,0,1,0,92e7e919,0.0,0.67,0.67,0.67,0.67,N/A
241,Gonzalo Higuaín,FW,ar Argentina,30,1987,3,1,134,1.5,0,0,0,0,0,0,0,0,8a08491a,0.0,0.0,0.0,0.0,0.0,N/A
242,Oscar Hiljemark,MF,se Sweden,25,1992,2,0,31,0.3,0,0,0,0,0,0,0,0,98e958af,0.0,0.0,0.0,0.0,0.0,N/A
243,Keisuke Honda,FW,jp Japan,32,1986,3,0,50,0.6,1,1,2,1,0,0,0,0,5cfc82a1,1.8,3.6,1.8,1.8,3.6,MF
244,Majid Hosseini,DF,ir IR Iran,21,1996,3,2,191,2.1,0,0,0,0,0,0,0,0,d2161bae,0.0,0.0,0.0,0.0,0.0,N/A
245,Mats Hummels,DF,de Germany,29,1988,2,2,180,2.0,0,0,0,0,0,0,1,0,05d548d8,0.0,0.0,0.0,0.0,0.0,N/A
246,Paolo Hurtado,MF,pe Peru,27,1990,1,0,28,0.3,0,0,0,0,0,0,1,0,10d58a78,0.0,0.0,0.0,0.0,0.0,N/A
247,Jo Hyeon-woo,GK,kr Korea Republic,26,1991,3,3,270,3.0,0,0,0,0,0,0,0,0,c75a3145,0.0,0.0,0.0,0.0,0.0,N/A
248,Jang Hyun-soo,DF,kr Korea Republic,26,1991,3,3,270,3.0,0,0,0,0,0,0,0,0,d0f6a36d,0.0,0.0,0.0,0.0,0.0,MF
249,Brian Idowu,MF,ng Nigeria,26,1992,3,3,225,2.5,0,0,0,0,0,0,1,0,8387afe6,0.0,0.0,0.0,0.0,0.0,DF
250,Odion Ighalo,FW,ng Nigeria,28,1989,3,1,122,1.4,0,0,0,0,0,0,0,0,03622183,0.0,0.0,0.0,0.0,0.0,N/A
251,Sergei Ignashevich,DF,ru Russia,38,1979,5,5,510,5.7,0,0,0,0,0,0,0,0,04f2ed4d,0.0,0.0,0.0,0.0,0.0,N/A
252,Kelechi Iheanacho,FW,ng Nigeria,21,1996,3,2,148,1.6,0,0,0,0,0,0,0,0,c92e1a31,0.0,0.0,0.0,0.0,0.0,N/A
253,Sverrir Ingi Ingason,DF,is Iceland,24,1993,2,1,116,1.3,0,0,0,0,0,0,0,0,3c93b9f0,0.0,0.0,0.0,0.0,0.0,N/A
254,Arnór Ingvi Traustason,FW,is Iceland,25,1993,1,0,1,0.0,0,0,0,0,0,0,0,0,7d036b4a,0.0,0.0,0.0,0.0,0.0,MF
255,Andrés Iniesta,MF,es Spain,34,1984,4,3,283,3.1,0,1,1,0,0,0,0,0,cfd65a29,0.32,0.32,0.0,0.0,0.32,N/A
256,Takashi Inui,MF,jp Japan,30,1988,4,3,292,3.2,2,1,3,2,0,0,1,0,61bd33d0,0.31,0.92,0.62,0.62,0.92,N/A
257,Jackson Irvine,DF,au Australia,25,1993,3,0,47,0.5,0,0,0,0,0,0,0,0,4637747c,0.0,0.0,0.0,0.0,0.0,MF
258,Isco,MF,es Spain,26,1992,4,4,390,4.3,1,0,1,1,0,0,0,0,a0b4bb3e,0.0,0.23,0.23,0.23,0.23,N/A
259,Branislav Ivanović,DF,rs Serbia,34,1984,2,2,180,2.0,0,0,0,0,0,0,1,0,85f8571a,0.0,0.0,0.0,0.0,0.0,N/A
260,Alex Iwobi,MF,ng Nigeria,22,1996,3,1,63,0.7,0,0,0,0,0,0,0,0,6ca5ec4b,0.0,0.0,0.0,0.0,0.0,N/A
261,José Izquierdo,MF,co Colombia,25,1992,1,1,69,0.8,0,0,0,0,0,0,0,0,ca2bc3df,0.0,0.0,0.0,0.0,0.0,N/A
262,Koo Ja-cheol,MF,kr Korea Republic,29,1989,2,2,126,1.4,0,0,0,0,0,0,0,0,3c05e082,0.0,0.0,0.0,0.0,0.0,FW
263,Lee Jae-sung,MF,kr Korea Republic,25,1992,3,3,270,3.0,0,1,1,0,0,0,1,0,34b0387f,0.33,0.33,0.0,0.0,0.33,FW
264,Alireza Jahanbakhsh,MF,ir IR Iran,24,1993,3,2,170,1.9,0,0,0,0,0,0,1,0,08452314,0.0,0.0,0.0,0.0,0.0,FW
265,Pontus Jansson,DF,se Sweden,27,1991,2,1,96,1.1,0,0,0,0,0,0,0,0,172e52d8,0.0,0.0,0.0,0.0,0.0,N/A
266,Adnan Januzaj,FW,be Belgium,23,1995,1,1,85,0.9,1,0,1,1,0,0,0,0,4737cebe,0.0,1.06,1.06,1.06,1.06,N/A
267,Taisir Al-Jassim,MF,sa Saudi Arabia,33,1984,2,2,133,1.5,0,0,0,0,0,0,1,0,ef5c4d7d,0.0,0.0,0.0,0.0,0.0,N/A
268,Mile Jedinak,MF,au Australia,33,1984,3,3,270,3.0,2,0,2,0,2,2,1,0,22fd2214,0.0,0.67,0.67,0.0,0.0,N/A
269,Artur Jędrzejczyk,MF,pl Poland,30,1987,1,1,90,1.0,0,0,0,0,0,0,0,0,d1943c8b,0.0,0.0,0.0,0.0,0.0,N/A
270,Tin Jedvaj,DF,hr Croatia,22,1995,1,1,90,1.0,0,0,0,0,0,0,1,0,f820504e,0.0,0.0,0.0,0.0,0.0,N/A
271,Gabriel Jesus,FW,br Brazil,21,1997,5,5,404,4.5,0,1,1,0,0,0,0,0,b66315ae,0.22,0.22,0.0,0.0,0.22,N/A
272,Raúl Jiménez,FW,mx Mexico,27,1991,2,0,56,0.6,0,0,0,0,0,0,0,0,b561db50,0.0,0.0,0.0,0.0,0.0,N/A
273,Phil Jones,DF,eng England,26,1992,2,2,180,2.0,0,0,0,0,0,0,0,0,def899bd,0.0,0.0,0.0,0.0,0.0,N/A
274,Park Joo-ho,DF,kr Korea Republic,31,1987,1,1,27,0.3,0,0,0,0,0,0,0,0,502fd802,0.0,0.0,0.0,0.0,0.0,N/A
275,Luka Jović,FW,rs Serbia,20,1997,1,0,2,0.0,0,0,0,0,0,0,0,0,4d8cd038,0.0,0.0,0.0,0.0,0.0,N/A
276,Tomi Juric,FW,au Australia,26,1991,3,1,95,1.1,0,0,0,0,0,0,0,0,04656087,0.0,0.0,0.0,0.0,0.0,N/A
277,Mathias Jørgensen,MF,dk Denmark,28,1990,3,2,220,2.4,1,0,1,1,0,0,2,0,0db5d2c8,0.0,0.41,0.41,0.41,0.41,DF
278,Nicolai Jørgensen,FW,dk Denmark,27,1991,3,2,212,2.4,0,1,1,0,0,0,0,0,dff19848,0.42,0.42,0.0,0.0,0.42,N/A
279,Ayoub El Kaabi,FW,ma Morocco,24,1993,2,1,98,1.1,0,0,0,0,0,0,0,0,b1bfd1d4,0.0,0.0,0.0,0.0,0.0,N/A
280,Shinji Kagawa,MF,jp Japan,29,1989,3,3,230,2.6,1,1,2,0,1,1,0,0,5afafbfe,0.39,0.78,0.39,0.0,0.39,N/A
281,Kahraba,FW,eg Egypt,24,1994,3,0,47,0.5,0,0,0,0,0,0,0,0,39f6a408,0.0,0.0,0.0,0.0,0.0,MF
282,Lovre Kalinić,GK,hr Croatia,28,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,3a74f92b,0.0,0.0,0.0,0.0,0.0,N/A
283,Harry Kane,FW,eng England,24,1993,6,6,572,6.4,6,0,6,3,3,3,0,0,21a66f6a,0.0,0.94,0.94,0.47,0.47,N/A
284,Mohamed Kanno,MF,sa Saudi Arabia,23,1994,1,0,16,0.2,0,0,0,0,0,0,0,0,74ccf212,0.0,0.0,0.0,0.0,0.0,N/A
285,N'Golo Kanté,MF,fr France,27,1991,7,7,593,6.6,0,0,0,0,0,0,2,0,b9fbae28,0.0,0.0,0.0,0.0,0.0,N/A
286,Eiji Kawashima,GK,jp Japan,35,1983,4,4,360,4.0,0,0,0,0,0,0,1,0,a4527d33,0.0,0.0,0.0,0.0,0.0,N/A
287,Saber Khalifa,FW,tn Tunisia,31,1986,1,0,6,0.1,0,0,0,0,0,0,0,0,05174d9e,0.0,0.0,0.0,0.0,0.0,N/A
288,Ahmed Khalil,MF,tn Tunisia,23,1994,1,0,14,0.2,0,0,0,0,0,0,0,0,3e79f465,0.0,0.0,0.0,0.0,0.0,N/A
289,Saîf-Eddine Khaoui,MF,tn Tunisia,23,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,796b1c41,0.0,0.0,0.0,0.0,0.0,N/A
290,Wahbi Khazri,FW,tn Tunisia,27,1991,3,3,262,2.9,2,2,4,2,0,0,0,0,2677a1de,0.69,1.37,0.69,0.69,1.37,N/A
291,Sami Khedira,MF,de Germany,31,1987,2,2,116,1.3,0,0,0,0,0,0,0,0,38ac43d3,0.0,0.0,0.0,0.0,0.0,N/A
292,Isaac Kiese Thelin,FW,se Sweden,25,1992,4,0,39,0.4,0,0,0,0,0,0,0,0,b956af7d,0.0,0.0,0.0,0.0,0.0,N/A
293,Joshua Kimmich,DF,de Germany,23,1995,3,3,270,3.0,0,0,0,0,0,0,0,0,49296448,0.0,0.0,0.0,0.0,0.0,N/A
294,Presnel Kimpembe,DF,fr France,22,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,aef6e670,0.0,0.0,0.0,0.0,0.0,N/A
295,Simon Kjær,DF,dk Denmark,29,1989,4,4,390,4.3,0,0,0,0,0,0,0,0,8b8a56ce,0.0,0.0,0.0,0.0,0.0,N/A
296,Jonas Knudsen,DF,dk Denmark,25,1992,1,1,120,1.3,0,0,0,0,0,0,0,0,ec48abb1,0.0,0.0,0.0,0.0,0.0,N/A
297,Koke,MF,es Spain,26,1992,3,2,230,2.6,0,0,0,0,0,0,0,0,55126f3b,0.0,0.0,0.0,0.0,0.0,N/A
298,Aleksandar Kolarov,DF,rs Serbia,32,1985,3,3,270,3.0,1,0,1,1,0,0,0,0,eda40760,0.0,0.33,0.33,0.33,0.33,N/A
299,Vincent Kompany,DF,be Belgium,32,1986,5,4,377,4.2,0,0,0,0,0,0,0,0,d2bff301,0.0,0.0,0.0,0.0,0.0,N/A
300,Moussa Konaté,FW,sn Senegal,25,1993,2,0,27,0.3,0,0,0,0,0,0,0,0,fcbcbd94,0.0,0.0,0.0,0.0,0.0,N/A
301,Filip Kostić,MF,rs Serbia,25,1992,3,2,165,1.8,0,0,0,0,0,0,0,0,b1cd37e6,0.0,0.0,0.0,0.0,0.0,N/A
302,Kalidou Koulibaly,DF,sn Senegal,26,1991,3,3,270,3.0,0,0,0,0,0,0,0,0,da974c7b,0.0,0.0,0.0,0.0,0.0,N/A
303,Cheikhou Kouyaté,MF,sn Senegal,28,1989,3,1,121,1.3,0,0,0,0,0,0,0,0,8d3c902d,0.0,0.0,0.0,0.0,0.0,N/A
304,Mateo Kovačić,MF,hr Croatia,24,1994,5,1,185,2.1,0,1,1,0,0,0,0,0,79c0821a,0.49,0.49,0.0,0.0,0.49,N/A
305,Dawid Kownacki,FW,pl Poland,21,1997,2,1,74,0.8,0,0,0,0,0,0,0,0,be5e1c4c,0.0,0.0,0.0,0.0,0.0,N/A
306,Emil Krafth,DF,se Sweden,23,1994,2,1,93,1.0,0,0,0,0,0,0,0,0,77cf6852,0.0,0.0,0.0,0.0,0.0,N/A
307,Andrej Kramarić,MF,hr Croatia,26,1991,7,3,334,3.7,1,0,1,1,0,0,0,0,603cb947,0.0,0.27,0.27,0.27,0.27,FW
308,Michael Krohn-Dehli,FW,dk Denmark,35,1983,1,0,23,0.3,0,0,0,0,0,0,0,0,1c8dc17d,0.0,0.0,0.0,0.0,0.0,MF
309,Toni Kroos,MF,de Germany,28,1990,3,3,270,3.0,1,0,1,1,0,0,0,0,6ce1f46f,0.0,0.33,0.33,0.33,0.33,N/A
310,Robbie Kruse,FW,au Australia,29,1988,3,3,207,2.3,0,0,0,0,0,0,0,0,9571ca99,0.0,0.0,0.0,0.0,0.0,MF
311,Grzegorz Krychowiak,MF,pl Poland,28,1990,3,3,270,3.0,1,0,1,1,0,0,1,0,580d52dd,0.0,0.33,0.33,0.33,0.33,N/A
312,Fyodor Kudryashov,DF,ru Russia,31,1987,4,3,335,3.7,0,0,0,0,0,0,0,0,ae2d3552,0.0,0.0,0.0,0.0,0.0,N/A
313,Rafał Kurzawa,MF,pl Poland,25,1993,1,1,79,0.9,0,1,1,0,0,0,0,0,3d3b0206,1.14,1.14,0.0,0.0,1.14,N/A
314,Ilya Kutepov,DF,ru Russia,24,1993,5,5,510,5.7,0,1,1,0,0,0,1,0,ef8cafeb,0.18,0.18,0.0,0.0,0.18,N/A
315,Daler Kuzyaev,MF,ru Russia,25,1993,5,2,305,3.4,0,0,0,0,0,0,0,0,d4e93bab,0.0,0.0,0.0,0.0,0.0,N/A
316,William Kvist,MF,dk Denmark,33,1985,1,1,34,0.4,0,0,0,0,0,0,0,0,1c639185,0.0,0.0,0.0,0.0,0.0,N/A
317,Michael Lang,DF,ch Switzerland,27,1991,3,1,103,1.1,0,0,0,0,0,0,0,1,864db10a,0.0,0.0,0.0,0.0,0.0,N/A
318,Sebastian Larsson,MF,se Sweden,33,1985,4,4,316,3.5,0,0,0,0,0,0,3,0,b26efc36,0.0,0.0,0.0,0.0,0.0,N/A
319,Diego Laxalt,DF,uy Uruguay,25,1993,4,3,302,3.4,0,0,0,0,0,0,0,0,f26e3c59,0.0,0.0,0.0,0.0,0.0,MF
320,Miguel Layún,MF,mx Mexico,29,1988,4,3,313,3.5,0,0,0,0,0,0,1,0,ad6295d4,0.0,0.0,0.0,0.0,0.0,N/A
321,Mathew Leckie,FW,au Australia,27,1991,3,3,270,3.0,0,0,0,0,0,0,1,0,b93b7882,0.0,0.0,0.0,0.0,0.0,MF
322,Thomas Lemar,MF,fr France,22,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,4dbd0916,0.0,0.0,0.0,0.0,0.0,N/A
323,Lukas Lerager,MF,dk Denmark,24,1993,1,0,1,0.0,0,0,0,0,0,0,0,0,1b82f8df,0.0,0.0,0.0,0.0,0.0,N/A
324,Jefferson Lerma,MF,co Colombia,23,1994,4,2,176,2.0,0,0,0,0,0,0,0,0,9b5ce51a,0.0,0.0,0.0,0.0,0.0,N/A
325,Robert Lewandowski,FW,pl Poland,29,1988,3,3,270,3.0,0,0,0,0,0,0,0,0,8d78e732,0.0,0.0,0.0,0.0,0.0,N/A
326,Stephan Lichtsteiner,DF,ch Switzerland,34,1984,3,3,266,3.0,0,0,0,0,0,0,2,0,99b1d0e6,0.0,0.0,0.0,0.0,0.0,N/A
327,Victor Lindelöf,DF,se Sweden,23,1994,4,4,360,4.0,0,0,0,0,0,0,0,0,f5deef4c,0.0,0.0,0.0,0.0,0.0,N/A
328,Jesse Lingard,MF,eng England,25,1992,6,5,526,5.8,1,1,2,1,0,0,1,0,810e3c74,0.17,0.34,0.17,0.17,0.34,N/A
329,Adem Ljajić,MF,rs Serbia,26,1991,3,2,170,1.9,0,0,0,0,0,0,1,0,2648e18f,0.0,0.0,0.0,0.0,0.0,N/A
330,Hugo Lloris,GK,fr France,31,1986,6,6,540,6.0,0,0,0,0,0,0,0,0,8f62b6ee,0.0,0.0,0.0,0.0,0.0,N/A
331,Ruben Loftus-Cheek,MF,eng England,22,1996,4,3,274,3.0,0,1,1,0,0,0,1,0,e97fd090,0.33,0.33,0.0,0.0,0.33,N/A
332,Dejan Lovren,DF,hr Croatia,28,1989,7,6,651,7.2,0,0,0,0,0,0,1,0,1a2935f6,0.0,0.0,0.0,0.0,0.0,N/A
333,Hirving Lozano,MF,mx Mexico,22,1995,4,4,315,3.5,1,1,2,1,0,0,0,0,a69e4806,0.29,0.57,0.29,0.29,0.57,FW
334,Filipe Luís,DF,br Brazil,32,1985,2,1,171,1.9,0,0,0,0,0,0,1,0,e4ed2628,0.0,0.0,0.0,0.0,0.0,N/A
